mass[GeV]	e_e	mu_mu	tau_tau	nue_nue	numu_numu	nutau_nutau	quarks
3.564	3.187989000646945e-08	3.187974184773112e-08	3.573035886456417e-09	0.0	0.0	0.0	0.10118502718493826
3.565	3.188883498121874e-08	3.188868694722086e-08	3.746996769407953e-09	0.0	0.0	0.0	0.10121286499761828
3.566	3.1897779955968026e-08	3.189763204657057e-08	3.913156757978593e-09	0.0	0.0	0.0	0.10124070273714447
3.567	3.190672493071732e-08	3.190657714578046e-08	4.0724709419016e-09	0.0	0.0	0.0	0.10126854040354948
3.568	3.1915669905466617e-08	3.191552224485073e-08	4.225713800945973e-09	0.0	0.0	0.0	0.10129637799686583
3.569	3.19246148802159e-08	3.1924467343781565e-08	4.373523697486348e-09	0.0	0.0	0.0	0.1013242155171261
3.57	3.1933559854965194e-08	3.193341244257316e-08	4.516434195362581e-09	0.0	0.0	0.0	0.10135205296436274
3.571	3.194250482971448e-08	3.1942357541225724e-08	4.65489668036347e-09	0.0	0.0	0.0	0.10137989033860828
3.572	3.195144980446377e-08	3.195130263973943e-08	4.789297064679427e-09	0.0	0.0	0.0	0.10140772763989518
3.573	3.196039477921306e-08	3.196024773811449e-08	4.919968363281274e-09	0.0	0.0	0.0	0.10143556486825579
3.574	3.1969339753962355e-08	3.1969192836351096e-08	5.047200324619313e-09	0.0	0.0	0.0	0.10146340202372255
3.575	3.197828472871165e-08	3.197813793444943e-08	5.171246917477376e-09	0.0	0.0	0.0	0.10149123910632782
3.576	3.1987229703460926e-08	3.19870830324097e-08	5.292332229956518e-09	0.0	0.0	0.0	0.10151907611610395
3.577	3.199617467821022e-08	3.1996028130232096e-08	5.410655173791102e-09	0.0	0.0	0.0	0.10154691305308317
3.578	3.200511965295951e-08	3.2004973227916796e-08	5.526393277056501e-09	0.0	0.0	0.0	0.1015747499172978
3.579	3.2014064627708806e-08	3.2013918325464024e-08	5.6397057723220016e-09	0.0	0.0	0.0	0.10160258670878011
3.58	3.202300960245809e-08	3.202286342287393e-08	5.750736133915279e-09	0.0	0.0	0.0	0.10163042342756223
3.581	3.2031954577207376e-08	3.2031808520146744e-08	5.859614179859492e-09	0.0	0.0	0.0	0.10165826007367643
3.582	3.204089955195667e-08	3.204075361728263e-08	5.966457826439339e-09	0.0	0.0	0.0	0.10168609664715479
3.583	3.204984452670597e-08	3.2049698714281803e-08	6.071374563092973e-09	0.0	0.0	0.0	0.10171393314802948
3.584	3.2058789501455256e-08	3.205864381114444e-08	6.174462700263176e-09	0.0	0.0	0.0	0.10174176957633263
3.585	3.206773447620454e-08	3.2067588907870725e-08	6.275812431522231e-09	0.0	0.0	0.0	0.1017696059320962
3.586	3.207667945095384e-08	3.2076534004460866e-08	6.375506742681257e-09	0.0	0.0	0.0	0.10179744221535238
3.5869999999999997	3.208562442570312e-08	3.2085479100915045e-08	6.47362219399705e-09	0.0	0.0	0.0	0.10182527842613301
3.588	3.209456940045241e-08	3.209442419723344e-08	6.570229596481191e-09	0.0	0.0	0.0	0.10185311456447023
3.589	3.2103514375201706e-08	3.210336929341626e-08	6.66539459932521e-09	0.0	0.0	0.0	0.10188095063039583
3.59	3.2112459349951e-08	3.2112314389463675e-08	6.759178202318068e-09	0.0	0.0	0.0	0.10190878662394187
3.5909999999999997	3.212140432470028e-08	3.21212594853759e-08	6.8516372046405156e-09	0.0	0.0	0.0	0.10193662254514019
3.592	3.213034929944957e-08	3.213020458115309e-08	6.942824599435065e-09	0.0	0.0	0.0	0.10196445839402267
3.593	3.213929427419887e-08	3.2139149676795463e-08	7.032789921950593e-09	0.0	0.0	0.0	0.10199229417062111
3.594	3.214823924894815e-08	3.214809477230319e-08	7.121579557769731e-09	0.0	0.0	0.0	0.10202012987496731
3.5949999999999998	3.215718422369744e-08	3.215703986767646e-08	7.209237016574823e-09	0.0	0.0	0.0	0.10204796550709311
3.596	3.216612919844674e-08	3.216598496291547e-08	7.295803176048296e-09	0.0	0.0	0.0	0.10207580106703025
3.597	3.217507417319603e-08	3.21749300580204e-08	7.38131649979648e-09	0.0	0.0	0.0	0.10210363655481038
3.598	3.218401914794532e-08	3.2183875152991424e-08	7.465813232600959e-09	0.0	0.0	0.0	0.10213147197046528
3.5989999999999998	3.21929641226946e-08	3.219282024782874e-08	7.549327575815235e-09	0.0	0.0	0.0	0.10215930731402655
3.6	3.2201909097443895e-08	3.220176534253254e-08	7.631891845321267e-09	0.0	0.0	0.0	0.10218714258552587
3.601	3.221085407219318e-08	3.2210710437103004e-08	7.71353661411903e-09	0.0	0.0	0.0	0.10221497778499482
3.602	3.221979904694247e-08	3.221965553154031e-08	7.794290841339246e-09	0.0	0.0	0.0	0.10224281291246501
3.6029999999999998	3.222874402169177e-08	3.2228600625844655e-08	7.874181989225587e-09	0.0	0.0	0.0	0.10227064796796798
3.604	3.2237688996441056e-08	3.223754572001621e-08	7.953236129431052e-09	0.0	0.0	0.0	0.10229848295153521
3.605	3.2246633971190345e-08	3.2246490814055176e-08	8.03147803979745e-09	0.0	0.0	0.0	0.10232631786319825
3.606	3.2255578945939633e-08	3.2255435907961724e-08	8.10893129263964e-09	0.0	0.0	0.0	0.10235415270298852
3.6069999999999998	3.226452392068892e-08	3.226438100173604e-08	8.185618335428502e-09	0.0	0.0	0.0	0.10238198747093749
3.608	3.227346889543821e-08	3.2273326095378324e-08	8.261560564658032e-09	0.0	0.0	0.0	0.10240982216707657
3.609	3.2282413870187506e-08	3.228227118888874e-08	8.336778393587005e-09	0.0	0.0	0.0	0.10243765679143714
3.61	3.229135884493679e-08	3.229121628226746e-08	8.411291314465541e-09	0.0	0.0	0.0	0.10246549134405052
3.6109999999999998	3.2300303819686084e-08	3.23001613755147e-08	8.485117955785316e-09	0.0	0.0	0.0	0.10249332582494809
3.612	3.230924879443538e-08	3.230910646863061e-08	8.55827613503171e-09	0.0	0.0	0.0	0.10252116023416112
3.613	3.231819376918466e-08	3.2318051561615394e-08	8.630782907362007e-09	0.0	0.0	0.0	0.10254899457172086
3.614	3.232713874393395e-08	3.2326996654469226e-08	8.702654610588942e-09	0.0	0.0	0.0	0.10257682883765855
3.6149999999999998	3.233608371868324e-08	3.233594174719228e-08	8.773906906805215e-09	0.0	0.0	0.0	0.1026046630320055
3.616	3.234502869343254e-08	3.234488683978476e-08	8.844554820952028e-09	0.0	0.0	0.0	0.10263249715479278
3.617	3.235397366818183e-08	3.235383193224681e-08	8.914612776600392e-09	0.0	0.0	0.0	0.1026603312060516
3.618	3.236291864293111e-08	3.2362777024578635e-08	8.984094629188565e-09	0.0	0.0	0.0	0.10268816518581304
3.6189999999999998	3.2371863617680406e-08	3.237172211678042e-08	9.053013696932451e-09	0.0	0.0	0.0	0.10271599909410827
3.62	3.2380808592429695e-08	3.238066720885233e-08	9.12138278960572e-09	0.0	0.0	0.0	0.10274383293096835
3.621	3.2389753567178984e-08	3.238961230079456e-08	9.189214235365813e-09	0.0	0.0	0.0	0.10277166669642433
3.622	3.239869854192827e-08	3.239855739260726e-08	9.256519905786485e-09	0.0	0.0	0.0	0.10279950039050718
3.6229999999999998	3.240764351667756e-08	3.240750248429064e-08	9.323311239240403e-09	0.0	0.0	0.0	0.10282733401324794
3.624	3.2416588491426856e-08	3.241644757584487e-08	9.38959926276349e-09	0.0	0.0	0.0	0.10285516756467761
3.625	3.2425533466176145e-08	3.242539266727012e-08	9.455394612519527e-09	0.0	0.0	0.0	0.10288300104482699
3.626	3.2434478440925434e-08	3.243433775856658e-08	9.520707552973148e-09	0.0	0.0	0.0	0.10291083445372717
3.627	3.244342341567472e-08	3.2443282849734405e-08	9.585547994869547e-09	0.0	0.0	0.0	0.1029386677914089
3.628	3.245236839042402e-08	3.245222794077381e-08	9.649925512110232e-09	0.0	0.0	0.0	0.10296650105790309
3.629	3.24613133651733e-08	3.246117303168494e-08	9.713849357606808e-09	0.0	0.0	0.0	0.10299433425324055
3.63	3.2470258339922595e-08	3.247011812246798e-08	9.777328478187564e-09	0.0	0.0	0.0	0.10302216737745207
3.631	3.2479203314671884e-08	3.2479063213123104e-08	9.840371528624691e-09	0.0	0.0	0.0	0.10305000043056849
3.632	3.248814828942117e-08	3.248800830365051e-08	9.902986884845305e-09	0.0	0.0	0.0	0.10307783341262051
3.633	3.249709326417047e-08	3.2496953394050346e-08	9.96518265638287e-09	0.0	0.0	0.0	0.10310566632363878
3.634	3.250603823891976e-08	3.250589848432279e-08	1.0026966698122805e-08	0.0	0.0	0.0	0.10313349916365412
3.635	3.2514983213669045e-08	3.251484357446804e-08	1.008834662138948e-08	0.0	0.0	0.0	0.10316133193269711
3.636	3.2523928188418334e-08	3.2523788664486255e-08	1.0149329804419846e-08	0.0	0.0	0.0	0.10318916463079841
3.637	3.253287316316763e-08	3.253273375437761e-08	1.0209923402264464e-08	0.0	0.0	0.0	0.10321699725798866
3.638	3.254181813791691e-08	3.254167884414228e-08	1.0270134356154001e-08	0.0	0.0	0.0	0.10324482981429839
3.639	3.25507631126662e-08	3.255062393378044e-08	1.032996940236565e-08	0.0	0.0	0.0	0.1032726622997582
3.64	3.2559708087415495e-08	3.255956902329226e-08	1.0389435080622036e-08	0.0	0.0	0.0	0.10330049471439857
3.641	3.2568653062164784e-08	3.256851411267793e-08	1.044853774205225e-08	0.0	0.0	0.0	0.1033283270582501
3.642	3.257759803691407e-08	3.2577459201937596e-08	1.0507283556742852e-08	0.0	0.0	0.0	0.10335615933134315
3.643	3.258654301166336e-08	3.258640429107146e-08	1.0565678520903988e-08	0.0	0.0	0.0	0.10338399153370827
3.644	3.2595487986412664e-08	3.259534938007968e-08	1.062372846367463e-08	0.0	0.0	0.0	0.10341182366537577
3.645	3.2604432961161946e-08	3.2604294468962425e-08	1.068143905358881e-08	0.0	0.0	0.0	0.10343965572637617
3.646	3.261337793591124e-08	3.261323955771987e-08	1.0738815804723268e-08	0.0	0.0	0.0	0.10346748771673975
3.647	3.262232291066052e-08	3.26221846463522e-08	1.0795864082545636e-08	0.0	0.0	0.0	0.1034953196364969
3.648	3.263126788540982e-08	3.263112973485957e-08	1.0852589109480474e-08	0.0	0.0	0.0	0.10352315148567791
3.649	3.264021286015911e-08	3.264007482324215e-08	1.0908995970209945e-08	0.0	0.0	0.0	0.10355098326431308
3.65	3.264915783490839e-08	3.264901991150013e-08	1.0965089616724453e-08	0.0	0.0	0.0	0.10357881497243268
3.651	3.2658102809657684e-08	3.265796499963366e-08	1.1020874873137132e-08	0.0	0.0	0.0	0.10360664661006695
3.652	3.266704778440698e-08	3.266691008764292e-08	1.1076356440276085e-08	0.0	0.0	0.0	0.1036344781772461
3.653	3.267599275915627e-08	3.267585517552809e-08	1.1131538900066109e-08	0.0	0.0	0.0	0.10366230967400027
3.654	3.268493773390556e-08	3.268480026328931e-08	1.1186426719712593e-08	0.0	0.0	0.0	0.10369014110035964
3.655	3.2693882708654846e-08	3.2693745350926785e-08	1.124102425569718e-08	0.0	0.0	0.0	0.10371797245635439
3.656	3.2702827683404135e-08	3.2702690438440664e-08	1.1295335757596512e-08	0.0	0.0	0.0	0.1037458037420146
3.657	3.271177265815342e-08	3.271163552583112e-08	1.1349365371732754e-08	0.0	0.0	0.0	0.10377363495737033
3.658	3.272071763290272e-08	3.2720580613098327e-08	1.1403117144665548e-08	0.0	0.0	0.0	0.10380146610245158
3.659	3.272966260765201e-08	3.2729525700242435e-08	1.1456595026533176e-08	0.0	0.0	0.0	0.10382929717728848
3.66	3.27386075824013e-08	3.2738470787263645e-08	1.1509802874251039e-08	0.0	0.0	0.0	0.103857128181911
3.661	3.2747552557150585e-08	3.27474158741621e-08	1.1562744454574973e-08	0.0	0.0	0.0	0.10388495911634904
3.662	3.275649753189988e-08	3.2756360960937975e-08	1.1615423447036126e-08	0.0	0.0	0.0	0.10391278998063266
3.663	3.276544250664916e-08	3.2765306047591434e-08	1.1667843446753994e-08	0.0	0.0	0.0	0.1039406207747917
3.664	3.2774387481398464e-08	3.277425113412264e-08	1.172000796713364e-08	0.0	0.0	0.0	0.1039684514988561
3.665	3.278333245614775e-08	3.278319622053178e-08	1.1771920442453113e-08	0.0	0.0	0.0	0.10399628215285567
3.666	3.279227743089704e-08	3.2792141306819e-08	1.1823584230346256e-08	0.0	0.0	0.0	0.10402411273682036
3.667	3.2801222405646323e-08	3.2801086392984474e-08	1.1875002614186119e-08	0.0	0.0	0.0	0.10405194325077989
3.668	3.281016738039562e-08	3.281003147902837e-08	1.1926178805373876e-08	0.0	0.0	0.0	0.10407977369476408
3.669	3.28191123551449e-08	3.2818976564950855e-08	1.1977115945537424e-08	0.0	0.0	0.0	0.10410760406880272
3.67	3.28280573298942e-08	3.2827921650752086e-08	1.2027817108644754e-08	0.0	0.0	0.0	0.10413543437292552
3.671	3.283700230464349e-08	3.283686673643224e-08	1.2078285303035112e-08	0.0	0.0	0.0	0.10416326460716219
3.672	3.284594727939278e-08	3.284581182199147e-08	1.2128523473372655e-08	0.0	0.0	0.0	0.10419109477154247
3.673	3.285489225414207e-08	3.2854756907429944e-08	1.2178534502525642e-08	0.0	0.0	0.0	0.10421892486609595
3.674	3.286383722889136e-08	3.2863701992747836e-08	1.2228321213375024e-08	0.0	0.0	0.0	0.1042467548908523
3.675	3.287278220364064e-08	3.287264707794529e-08	1.2277886370555294e-08	0.0	0.0	0.0	0.10427458484584118
3.676	3.288172717838994e-08	3.28815921630225e-08	1.2327232682130875e-08	0.0	0.0	0.0	0.10430241473109213
3.677	3.289067215313923e-08	3.289053724797961e-08	1.2376362801210826e-08	0.0	0.0	0.0	0.10433024454663471
3.678	3.289961712788852e-08	3.289948233281677e-08	1.242527932750486e-08	0.0	0.0	0.0	0.10435807429249841
3.679	3.290856210263781e-08	3.290842741753417e-08	1.2473984808822889e-08	0.0	0.0	0.0	0.10438590396871285
3.68	3.2917507077387096e-08	3.291737250213196e-08	1.2522481742520898e-08	0.0	0.0	0.0	0.1044137335753074
3.681	3.292645205213639e-08	3.292631758661031e-08	1.2570772576895228e-08	0.0	0.0	0.0	0.10444156311231162
3.682	3.293539702688568e-08	3.2935262670969375e-08	1.2618859712527859e-08	0.0	0.0	0.0	0.10446939257975488
3.683	3.294434200163496e-08	3.294420775520931e-08	1.2666745503584324e-08	0.0	0.0	0.0	0.10449722197766657
3.684	3.295328697638426e-08	3.29531528393303e-08	1.2714432259066684e-08	0.0	0.0	0.0	0.10452505130607613
3.685	3.296223195113355e-08	3.2962097923332486e-08	1.2761922244023079e-08	0.0	0.0	0.0	0.10455288056501288
3.686	3.297117692588284e-08	3.297104300721603e-08	1.2809217680716154e-08	0.0	0.0	0.0	0.10458070975450619
3.687	3.298012190063213e-08	3.2979988090981104e-08	1.2856320749751536e-08	0.0	0.0	0.0	0.10460853887458534
3.688	3.298906687538142e-08	3.2988933174627866e-08	1.2903233591168449e-08	0.0	0.0	0.0	0.10463636792527961
3.689	3.299801185013071e-08	3.299787825815647e-08	1.2949958305493626e-08	0.0	0.0	0.0	0.10466419690661824
3.69	3.3006956824879997e-08	3.300682334156708e-08	1.2996496954760452e-08	0.0	0.0	0.0	0.1046920258186305
3.691	3.3015901799629285e-08	3.3015768424859856e-08	1.3042851563494383e-08	0.0	0.0	0.0	0.10471985466134559
3.692	3.302484677437858e-08	3.302471350803497e-08	1.308902411966607e-08	0.0	0.0	0.0	0.10474768343479264
3.693	3.303379174912787e-08	3.303365859109255e-08	1.313501657561353e-08	0.0	0.0	0.0	0.10477551213900085
3.694	3.304273672387716e-08	3.3042603674032783e-08	1.318083084893471e-08	0.0	0.0	0.0	0.10480334077399939
3.695	3.305168169862645e-08	3.3051548756855826e-08	1.3226468823351265e-08	0.0	0.0	0.0	0.10483116933981726
3.696	3.3060626673375735e-08	3.306049383956182e-08	1.3271932349544983e-08	0.0	0.0	0.0	0.10485899783648366
3.697	3.306957164812503e-08	3.3069438922150936e-08	1.3317223245967738e-08	0.0	0.0	0.0	0.10488682626402757
3.698	3.307851662287432e-08	3.3078384004623334e-08	1.33623432996261e-08	0.0	0.0	0.0	0.10491465462247805
3.699	3.3087461597623615e-08	3.3087329086979166e-08	1.3407294266841499e-08	0.0	0.0	0.0	0.10494248291186407
3.7	3.3096406572372903e-08	3.3096274169218596e-08	1.3452077873986864e-08	0.0	0.0	0.0	0.10497031113221468
3.701	3.3105351547122185e-08	3.310521925134177e-08	1.349669581820054e-08	0.0	0.0	0.0	0.10499813928355882
3.702	3.311429652187148e-08	3.3114164333348864e-08	1.354114976807868e-08	0.0	0.0	0.0	0.10502596736592537
3.703	3.312324149662076e-08	3.3123109415240025e-08	1.3585441364346458e-08	0.0	0.0	0.0	0.10505379537934328
3.704	3.313218647137006e-08	3.313205449701541e-08	1.3629572220509109e-08	0.0	0.0	0.0	0.10508162332384147
3.705	3.314113144611935e-08	3.314099957867515e-08	1.367354392348349e-08	0.0	0.0	0.0	0.10510945119944866
3.706	3.3150076420868636e-08	3.314994466021944e-08	1.3717358034211057e-08	0.0	0.0	0.0	0.10513727900619381
3.707	3.315902139561793e-08	3.3158889741648424e-08	1.376101608825252e-08	0.0	0.0	0.0	0.10516510674410573
3.708	3.316796637036722e-08	3.316783482296226e-08	1.3804519596365265e-08	0.0	0.0	0.0	0.10519293441321316
3.709	3.3176911345116515e-08	3.317677990416109e-08	1.3847870045063757e-08	0.0	0.0	0.0	0.10522076201354487
3.71	3.31858563198658e-08	3.318572498524507e-08	1.3891068897164018e-08	0.0	0.0	0.0	0.10524858954512958
3.711	3.319480129461509e-08	3.319467006621436e-08	1.3934117592312174e-08	0.0	0.0	0.0	0.10527641700799606
3.712	3.3203746269364374e-08	3.320361514706913e-08	1.3977017547498106e-08	0.0	0.0	0.0	0.10530424440217298
3.713	3.3212691244113676e-08	3.321256022780952e-08	1.4019770157554319e-08	0.0	0.0	0.0	0.10533207172768895
3.714	3.322163621886296e-08	3.322150530843567e-08	1.4062376795641056e-08	0.0	0.0	0.0	0.10535989898457264
3.715	3.323058119361225e-08	3.323045038894776e-08	1.4104838813717465e-08	0.0	0.0	0.0	0.1053877261728527
3.7159999999999997	3.323952616836154e-08	3.323939546934592e-08	1.4147157542999924e-08	0.0	0.0	0.0	0.10541555329255764
3.717	3.324847114311084e-08	3.324834054963033e-08	1.4189334294407519e-08	0.0	0.0	0.0	0.10544338034371611
3.718	3.325741611786012e-08	3.3257285629801123e-08	1.4231370358995265e-08	0.0	0.0	0.0	0.10547120732635658
3.719	3.32663610926094e-08	3.326623070985845e-08	1.4273267008375653e-08	0.0	0.0	0.0	0.10549903424050763
3.7199999999999998	3.32753060673587e-08	3.327517578980248e-08	1.4315025495128546e-08	0.0	0.0	0.0	0.10552686108619773
3.721	3.328425104210799e-08	3.328412086963337e-08	1.4356647053200112e-08	0.0	0.0	0.0	0.10555468786345538
3.722	3.3293196016857275e-08	3.3293065949351235e-08	1.4398132898290959e-08	0.0	0.0	0.0	0.10558251457230894
3.723	3.330214099160657e-08	3.3302011028956254e-08	1.4439484228234078e-08	0.0	0.0	0.0	0.10561034121278694
3.7239999999999998	3.331108596635585e-08	3.3310956108448585e-08	1.4480702223362558e-08	0.0	0.0	0.0	0.10563816778491768
3.725	3.332003094110515e-08	3.3319901187828366e-08	1.4521788046867788e-08	0.0	0.0	0.0	0.10566599428872961
3.726	3.332897591585444e-08	3.332884626709575e-08	1.4562742845148034e-08	0.0	0.0	0.0	0.10569382072425103
3.727	3.3337920890603725e-08	3.333779134625089e-08	1.460356774814823e-08	0.0	0.0	0.0	0.10572164709151029
3.7279999999999998	3.334686586535302e-08	3.3346736425293935e-08	1.464426386969073e-08	0.0	0.0	0.0	0.10574947339053566
3.729	3.3355810840102315e-08	3.3355681504225034e-08	1.468483230779764e-08	0.0	0.0	0.0	0.14092400635847308
3.73	3.33647558148516e-08	3.336462658304435e-08	1.4725274145004779e-08	0.0	0.0	0.0	0.1409610990059246
3.731	3.33737007896009e-08	3.3373571661752024e-08	1.47655904486679e-08	0.0	0.0	0.0	0.14099819156219012
3.7319999999999998	3.338264576435018e-08	3.338251674034819e-08	1.480578227126084e-08	0.0	0.0	0.0	0.14103528402730803
3.733	3.3391590739099477e-08	3.339146181883302e-08	1.4845850650666399e-08	0.0	0.0	0.0	0.1410723764013167
3.734	3.340053571384876e-08	3.340040689720665e-08	1.4885796610459735e-08	0.0	0.0	0.0	0.14110946868425436
3.735	3.340948068859805e-08	3.340935197546924e-08	1.4925621160184957e-08	0.0	0.0	0.0	0.1411465608761593
3.7359999999999998	3.341842566334734e-08	3.341829705362093e-08	1.4965325295624577e-08	0.0	0.0	0.0	0.14118365297706967
3.737	3.342737063809663e-08	3.342724213166188e-08	1.500490999906259e-08	0.0	0.0	0.0	0.1412207449870238
3.738	3.343631561284592e-08	3.343618720959222e-08	1.504437623954084e-08	0.0	0.0	0.0	0.14125783690605972
3.739	3.3445260587595215e-08	3.344513228741211e-08	1.5083724973109456e-08	0.0	0.0	0.0	0.14129492873421573
3.7399999999999998	3.3454205562344504e-08	3.3454077365121696e-08	1.5122957143070928e-08	0.0	0.0	0.0	0.14133202047152968
3.741	3.346315053709379e-08	3.346302244272112e-08	1.5162073680218484e-08	0.0	0.0	0.0	0.14136911211803987
3.742	3.347209551184308e-08	3.347196752021054e-08	1.5201075503068613e-08	0.0	0.0	0.0	0.14140620367378418
3.743	3.348104048659237e-08	3.3480912597590094e-08	1.523996351808825e-08	0.0	0.0	0.0	0.1414432951388007
3.7439999999999998	3.348998546134166e-08	3.348985767485993e-08	1.5278738619916345e-08	0.0	0.0	0.0	0.14148038651312733
3.745	3.3498930436090954e-08	3.3498802752020214e-08	1.5317401691580365e-08	0.0	0.0	0.0	0.14151747779680213
3.746	3.3507875410840236e-08	3.350774782907105e-08	1.5355953604707535e-08	0.0	0.0	0.0	0.14155456898986282
3.747	3.351682038558953e-08	3.351669290601262e-08	1.539439521973147e-08	0.0	0.0	0.0	0.14159166009234744
3.7479999999999998	3.3525765360338814e-08	3.3525637982845064e-08	1.5432727386093644e-08	0.0	0.0	0.0	0.14162875110429368
3.749	3.353471033508811e-08	3.3534583059568523e-08	1.5470950942440443e-08	0.0	0.0	0.0	0.14166584202573954
3.75	3.3543655309837404e-08	3.354352813618314e-08	1.5509066716815516e-08	0.0	0.0	0.0	0.14170293285672259
3.751	3.3552600284586686e-08	3.355247321268906e-08	1.554707552684799e-08	0.0	0.0	0.0	0.14174002359728075
3.752	3.356154525933599e-08	3.3561418289086435e-08	1.558497817993606e-08	0.0	0.0	0.0	0.14177711424745162
3.753	3.357049023408528e-08	3.35703633653754e-08	1.562277547342675e-08	0.0	0.0	0.0	0.14181420480727294
3.754	3.3579435208834566e-08	3.357930844155611e-08	1.566046819479133e-08	0.0	0.0	0.0	0.14185129527678228
3.755	3.3588380183583854e-08	3.358825351762869e-08	1.569805712179705e-08	0.0	0.0	0.0	0.14188838565601736
3.756	3.3597325158333137e-08	3.359719859359331e-08	1.5735543022674922e-08	0.0	0.0	0.0	0.14192547594501573
3.757	3.360627013308243e-08	3.36061436694501e-08	1.5772926656283796e-08	0.0	0.0	0.0	0.1419625661438149
3.758	3.361521510783172e-08	3.36150887451992e-08	1.5810208772270723e-08	0.0	0.0	0.0	0.14199965625245242
3.759	3.3624160082581016e-08	3.362403382084077e-08	1.5847390111228057e-08	0.0	0.0	0.0	0.14203674627096582
3.76	3.3633105057330305e-08	3.363297889637493e-08	1.5884471404846825e-08	0.0	0.0	0.0	0.1420738361993925
3.761	3.364205003207959e-08	3.364192397180185e-08	1.5921453376066955e-08	0.0	0.0	0.0	0.14211092603776998
3.762	3.365099500682888e-08	3.365086904712164e-08	1.5958336739224103e-08	0.0	0.0	0.0	0.1421480157861355
3.763	3.365993998157817e-08	3.3659814122334466e-08	1.59951222001935e-08	0.0	0.0	0.0	0.14218510544452664
3.764	3.366888495632746e-08	3.366875919744047e-08	1.603181045653055e-08	0.0	0.0	0.0	0.14222219501298053
3.765	3.367782993107676e-08	3.367770427243979e-08	1.6068402197608533e-08	0.0	0.0	0.0	0.1422592844915346
3.766	3.3686774905826043e-08	3.368664934733255e-08	1.610489810475324e-08	0.0	0.0	0.0	0.14229637388022606
3.767	3.369571988057534e-08	3.369559442211892e-08	1.614129885137501e-08	0.0	0.0	0.0	0.14233346317909215
3.768	3.3704664855324614e-08	3.370453949679902e-08	1.6177605103097744e-08	0.0	0.0	0.0	0.14237055238817017
3.769	3.3713609830073916e-08	3.371348457137301e-08	1.6213817517885354e-08	0.0	0.0	0.0	0.1424076415074972
3.77	3.37225548048232e-08	3.372242964584102e-08	1.624993674616546e-08	0.0	0.0	0.0	0.1424447305371104
3.771	3.3731499779572493e-08	3.3731374720203176e-08	1.628596343095075e-08	0.0	0.0	0.0	0.14248181947704694
3.772	3.374044475432178e-08	3.374031979445964e-08	1.632189820795754e-08	0.0	0.0	0.0	0.14251890832734385
3.773	3.374938972907108e-08	3.374926486861056e-08	1.6357741705722126e-08	0.0	0.0	0.0	0.1425559970880382
3.774	3.3758334703820366e-08	3.375820994265605e-08	1.639349454571459e-08	0.0	0.0	0.0	0.14259308575916707
3.775	3.3767279678569655e-08	3.376715501659626e-08	1.6429157342450462e-08	0.0	0.0	0.0	0.14263017434076736
3.776	3.377622465331894e-08	3.377610009043133e-08	1.6464730703599967e-08	0.0	0.0	0.0	0.14266726283287606
3.777	3.378516962806823e-08	3.378504516416141e-08	1.6500215230095115e-08	0.0	0.0	0.0	0.14270435123553013
3.778	3.379411460281752e-08	3.379399023778662e-08	1.6535611516234677e-08	0.0	0.0	0.0	0.14274143954876645
3.779	3.380305957756681e-08	3.380293531130711e-08	1.6570920149787e-08	0.0	0.0	0.0	0.14277852777262193
3.78	3.38120045523161e-08	3.381188038472302e-08	1.6606141712090863e-08	0.0	0.0	0.0	0.14281561590713335
3.781	3.3820949527065394e-08	3.3820825458034485e-08	1.6641276778154205e-08	0.0	0.0	0.0	0.14285270395233754
3.782	3.382989450181468e-08	3.382977053124164e-08	1.6676325916751012e-08	0.0	0.0	0.0	0.14288979190827128
3.783	3.383883947656397e-08	3.383871560434463e-08	1.6711289690516276e-08	0.0	0.0	0.0	0.14292687977497134
3.784	3.384778445131326e-08	3.3847660677343585e-08	1.674616865603907e-08	0.0	0.0	0.0	0.1429639675524744
3.785	3.385672942606256e-08	3.3856605750238654e-08	1.678096336395383e-08	0.0	0.0	0.0	0.14300105524081722
3.786	3.3865674400811844e-08	3.3865550823029955e-08	1.6815674359029822e-08	0.0	0.0	0.0	0.14303814284003635
3.787	3.3874619375561126e-08	3.3874495895717647e-08	1.6850302180258996e-08	0.0	0.0	0.0	0.14307523035016845
3.788	3.388356435031042e-08	3.3883440968301855e-08	1.6884847360941987e-08	0.0	0.0	0.0	0.14311231777125016
3.789	3.3892509325059716e-08	3.389238604078271e-08	1.6919310428772687e-08	0.0	0.0	0.0	0.143149405103318
3.79	3.3901454299809005e-08	3.390133111316037e-08	1.6953691905920893e-08	0.0	0.0	0.0	0.1431864923464085
3.791	3.3910399274558294e-08	3.391027618543495e-08	1.6987992309113726e-08	0.0	0.0	0.0	0.14322357950055822
3.792	3.391934424930758e-08	3.391922125760659e-08	1.7022212149715287e-08	0.0	0.0	0.0	0.1432606665658036
3.793	3.392828922405688e-08	3.392816632967544e-08	1.705635193380489e-08	0.0	0.0	0.0	0.1432977535421811
3.794	3.3937234198806167e-08	3.393711140164161e-08	1.7090412162253792e-08	0.0	0.0	0.0	0.14333484042972705
3.795	3.3946179173555455e-08	3.394605647350526e-08	1.712439333080058e-08	0.0	0.0	0.0	0.143371927228478
3.796	3.3955124148304744e-08	3.3955001545266514e-08	1.7158295930125038e-08	0.0	0.0	0.0	0.14340901393847014
3.797	3.396406912305403e-08	3.39639466169255e-08	1.7192120445920758e-08	0.0	0.0	0.0	0.14344610055973986
