mass[GeV]	DM
0.552	0.012996851952614007
0.553	0.013020396974267297
0.554	0.013043941995920582
0.555	0.01306748701757387
0.556	0.013091032039227155
0.557	0.013114577060880442
0.558	0.013138122082533727
0.559	0.013161667104187013
0.56	0.0131852121258403
0.561	0.013208757147493588
0.562	0.01323230216914687
0.5630000000000001	0.01325584719080016
0.5640000000000001	0.013279392212453445
0.5650000000000001	0.013302937234106733
0.5660000000000001	0.013326482255760018
0.5670000000000001	0.013350027277413305
0.5680000000000001	0.013373572299066591
0.5690000000000001	0.013397117320719878
0.5700000000000001	0.013420662342373163
0.5710000000000001	0.013444207364026451
0.5720000000000001	0.013467752385679736
0.5730000000000001	0.013491297407333019
0.5740000000000001	0.01351484242898631
0.5750000000000001	0.01353838745063959
0.5760000000000001	0.013561932472292879
0.5770000000000001	0.013585477493946166
0.578	0.013609022515599452
0.579	0.013632567537252737
0.58	0.013656112558906024
0.581	0.013679657580559309
0.582	0.013703202602212597
0.583	0.013726747623865882
0.584	0.013750292645519168
0.585	0.013773837667172455
0.586	0.013797382688825742
0.587	0.013820927710479027
0.588	0.013844472732132315
0.589	0.0138680177537856
0.59	0.013891562775438885
0.591	0.013915107797092173
0.592	0.013938652818745458
0.593	0.013962197840398744
0.594	0.01398574286205203
0.595	0.014009287883705318
0.596	0.014032832905358603
0.597	0.01405637792701189
0.598	0.014079922948665176
0.599	0.014103467970318462
0.6	0.014127012991971747
0.601	0.014150558013625036
0.602	0.01417410303527832
0.603	0.014197648056931607
0.604	0.01422119307858489
0.605	0.01424473810023818
0.606	0.014268283121891465
0.607	0.01429182814354475
0.608	0.014315373165198039
0.609	0.014338918186851325
0.61	0.014362463208504608
0.611	0.014386008230157898
0.612	0.014409553251811183
0.613	0.014433098273464472
0.614	0.014456643295117757
0.615	0.014480188316771043
0.616	0.014503733338424328
0.617	0.014527278360077616
0.618	0.014550823381730901
0.619	0.014574368403384188
0.62	0.014597913425037475
0.621	0.014621458446690761
0.622	0.014645003468344046
0.623	0.014668548489997334
0.624	0.01469209351165062
0.625	0.014715638533303904
0.626	0.014739183554957192
0.627	0.014762728576610477
0.628	0.014786273598263764
0.629	0.014809818619917049
0.63	0.014833363641570337
0.631	0.014856908663223622
0.632	0.014880453684876909
0.633	0.014903998706530195
0.634	0.014927543728183482
0.635	0.014951088749836767
0.636	0.014974633771490055
0.637	0.014998178793143337
0.638	0.015021723814796627
0.639	0.015045268836449913
0.64	0.0150688138581032
0.641	0.015092358879756485
0.642	0.015115903901409773
0.643	0.015139448923063058
0.644	0.015162993944716345
0.645	0.01518653896636963
0.646	0.015210083988022918
0.647	0.015233629009676203
0.648	0.01525717403132949
0.649	0.015280719052982776
0.65	0.015304264074636063
0.651	0.015327809096289348
0.652	0.015351354117942636
0.653	0.01537489913959592
0.654	0.015398444161249207
0.655	0.015421989182902494
0.656	0.01544553420455578
0.657	0.015469079226209066
0.658	0.01549262424786235
0.659	0.015516169269515639
0.66	0.015539714291168925
0.661	0.01556325931282221
0.662	0.015586804334475497
0.663	0.015610349356128784
0.664	0.015633894377782065
0.665	0.015657439399435355
0.666	0.01568098442108864
0.667	0.015704529442741925
0.668	0.015728074464395215
0.669	0.0157516194860485
0.67	0.015775164507701788
0.671	0.015798709529355075
0.672	0.015822254551008358
0.673	0.015845799572661648
0.674	0.01586934459431493
0.675	0.015892889615968218
0.676	0.015916434637621504
0.677	0.01593997965927479
0.678	0.015963524680928078
0.679	0.015987069702581364
0.68	0.01601061472423465
0.681	0.016034159745887937
0.682	0.016057704767541224
0.683	0.01608124978919451
0.684	0.016104794810847794
0.685	0.016128339832501084
0.686	0.016151884854154367
0.687	0.016175429875807654
0.6880000000000001	0.01619897489746094
0.6890000000000001	0.016222519919114227
0.6900000000000001	0.016246064940767514
0.6910000000000001	0.016269609962420797
0.6920000000000001	0.016293154984074087
0.6930000000000001	0.016316700005727373
0.6940000000000001	0.016340245027380657
0.6950000000000001	0.016363790049033947
0.6960000000000001	0.01638733507068723
0.6970000000000001	0.016410880092340516
0.6980000000000001	0.016434425113993803
0.6990000000000001	0.01645797013564709
0.7000000000000001	0.016481515157300376
0.7010000000000001	0.01650506017895366
0.7020000000000001	0.01652860520060695
0.7030000000000001	0.016552150222260233
0.7040000000000001	0.01657569524391352
0.705	0.016599240265566802
0.706	0.016622785287220092
0.707	0.016646330308873376
0.708	0.016669875330526666
0.709	0.01669342035217995
0.71	0.016716965373833235
0.711	0.016740510395486522
0.712	0.01676405541713981
0.713	0.016787600438793095
0.714	0.01681114546044638
0.715	0.01683469048209967
0.716	0.016858235503752952
0.717	0.01688178052540624
0.718	0.016905325547059525
0.719	0.01692887056871281
0.72	0.016952415590366098
0.721	0.016975960612019385
0.722	0.016999505633672668
0.723	0.017023050655325958
0.724	0.01704659567697924
0.725	0.01707014069863253
0.726	0.017093685720285814
0.727	0.0171172307419391
0.728	0.017140775763592388
0.729	0.017164320785245674
0.73	0.01718786580689896
0.731	0.017211410828552248
0.732	0.017234955850205534
0.733	0.01725850087185882
0.734	0.017282045893512107
0.735	0.017305590915165394
0.736	0.017329135936818677
0.737	0.017352680958471967
0.738	0.01737622598012525
0.739	0.017399771001778537
0.74	0.017423316023431824
0.741	0.01744686104508511
0.742	0.017470406066738397
0.743	0.017493951088391684
0.744	0.01751749611004497
0.745	0.017541041131698257
0.746	0.01756458615335154
0.747	0.01758813117500483
0.748	0.017611676196658113
0.749	0.0176352212183114
0.75	0.017658766239964686
0.751	0.01768231126161797
0.752	0.01770585628327126
0.753	0.017729401304924543
0.754	0.017752946326577833
0.755	0.017776491348231116
0.756	0.017800036369884403
0.757	0.01782358139153769
0.758	0.017847126413190976
0.759	0.01787067143484426
0.76	0.01789421645649755
0.761	0.017917761478150836
0.762	0.01794130649980412
0.763	0.01796485152145741
0.764	0.017988396543110696
0.765	0.018011941564763975
0.766	0.01803548658641727
0.767	0.018059031608070552
0.768	0.01808257662972384
0.769	0.018106121651377125
0.77	0.018129666673030412
0.771	0.018153211694683695
0.772	0.018176756716336985
0.773	0.01820030173799027
0.774	0.01822384675964356
0.775	0.01824739178129684
0.776	0.01827093680295013
0.777	0.018294481824603415
0.778	0.0183180268462567
0.779	0.018341571867909988
0.78	0.018365116889563275
0.781	0.01838866191121656
0.782	0.018412206932869848
0.783	0.018435751954523134
0.784	0.01845929697617642
0.785	0.018482841997829708
0.786	0.01850638701948299
0.787	0.018529932041136274
0.788	0.01855347706278956
0.789	0.01857702208444285
0.79	0.018600567106096134
0.791	0.018624112127749424
0.792	0.01864765714940271
0.793	0.018671202171055994
0.794	0.01869474719270928
0.795	0.01871829221436257
0.796	0.01874183723601585
0.797	0.01876538225766914
0.798	0.018788927279322427
0.799	0.01881247230097571
0.8	0.018836017322629
0.801	0.018859562344282287
0.802	0.01888310736593557
0.803	0.01890665238758886
0.804	0.018930197409242143
0.805	0.018953742430895426
0.806	0.018977287452548716
0.807	0.019000832474202003
0.808	0.019024377495855293
0.809	0.019047922517508576
0.81	0.019071467539161863
0.811	0.01909501256081515
0.812	0.019118557582468436
0.8130000000000001	0.01914210260412172
0.8140000000000001	0.01916564762577501
0.8150000000000001	0.019189192647428296
0.8160000000000001	0.019212737669081582
0.8170000000000001	0.019236282690734866
0.8180000000000001	0.019259827712388152
0.8190000000000001	0.019283372734041435
0.8200000000000001	0.01930691775569473
0.8210000000000001	0.019330462777348012
0.8220000000000001	0.019354007799001295
0.8230000000000001	0.019377552820654585
0.8240000000000001	0.01940109784230787
0.8250000000000001	0.01942464286396115
0.8260000000000001	0.01944818788561444
0.8270000000000001	0.019471732907267735
0.8280000000000001	0.01949527792892101
0.8290000000000001	0.0195188229505743
0.8300000000000001	0.019542367972227588
0.8310000000000001	0.01956591299388087
0.8320000000000001	0.019589458015534158
0.8330000000000001	0.019613003037187444
0.834	0.019636548058840728
0.835	0.019660093080494018
0.836	0.019683638102147304
0.837	0.01970718312380059
0.838	0.019730728145453874
0.839	0.019754273167107157
0.84	0.01977781818876045
0.841	0.019801363210413734
0.842	0.019824908232067017
0.843	0.019848453253720307
0.844	0.019871998275373594
0.845	0.019895543297026873
0.846	0.019919088318680164
0.847	0.019942633340333454
0.848	0.019966178361986737
0.849	0.01998972338364002
0.85	0.02001326840529331
0.851	0.020036813426946593
0.852	0.020060358448599883
0.853	0.020083903470253166
0.854	0.020107448491906453
0.855	0.020130993513559743
0.856	0.02015453853521303
0.857	0.02017808355686631
0.858	0.0202016285785196
0.859	0.020225173600172886
0.86	0.020248718621826173
0.861	0.02027226364347946
0.862	0.020295808665132746
0.863	0.02031935368678603
0.864	0.02034289870843932
0.865	0.020366443730092602
0.866	0.020389988751745892
0.867	0.02041353377339918
0.868	0.020437078795052466
0.869	0.02046062381670575
0.87	0.020484168838359035
0.871	0.020507713860012322
0.872	0.020531258881665612
0.873	0.020554803903318895
0.874	0.020578348924972182
0.875	0.02060189394662547
0.876	0.02062543896827875
0.877	0.02064898398993204
0.878	0.020672529011585325
0.879	0.020696074033238615
0.88	0.020719619054891895
0.881	0.020743164076545185
0.882	0.02076670909819847
0.883	0.020790254119851755
0.884	0.02081379914150504
0.885	0.020837344163158328
0.886	0.020860889184811618
0.887	0.020884434206464905
0.888	0.020907979228118188
0.889	0.020931524249771474
0.89	0.02095506927142476
0.891	0.020978614293078054
0.892	0.021002159314731334
0.893	0.021025704336384617
0.894	0.021049249358037907
0.895	0.021072794379691194
0.896	0.021096339401344477
0.897	0.021119884422997764
0.898	0.021143429444651054
0.899	0.02116697446630434
0.9	0.021190519487957624
0.901	0.02121406450961091
0.902	0.021237609531264197
0.903	0.021261154552917483
0.904	0.021284699574570767
0.905	0.021308244596224057
0.906	0.021331789617877343
0.907	0.02135533463953063
0.908	0.02137887966118391
0.909	0.0214024246828372
0.91	0.021425969704490486
0.911	0.021449514726143766
0.912	0.02147305974779706
0.913	0.021496604769450346
0.914	0.02152014979110363
0.915	0.021543694812756916
0.916	0.021567239834410203
0.917	0.021590784856063486
0.918	0.02161432987771678
0.919	0.021637874899370062
0.92	0.021661419921023346
0.921	0.021684964942676636
0.922	0.021708509964329922
0.923	0.021732054985983202
0.924	0.021755600007636496
0.925	0.021779145029289782
0.926	0.02180269005094307
0.927	0.021826235072596352
0.928	0.02184978009424964
0.929	0.021873325115902925
0.93	0.021896870137556215
0.931	0.0219204151592095
0.932	0.021943960180862785
0.933	0.02196750520251607
0.934	0.021991050224169358
0.935	0.02201459524582264
0.936	0.022038140267475928
0.937	0.022061685289129218
0.9380000000000001	0.022085230310782505
0.9390000000000001	0.022108775332435788
0.9400000000000001	0.022132320354089074
0.9410000000000001	0.02215586537574236
0.9420000000000001	0.02217941039739565
0.9430000000000001	0.022202955419048927
0.9440000000000001	0.02222650044070222
0.9450000000000001	0.022250045462355508
0.9460000000000001	0.022273590484008794
0.9470000000000001	0.022297135505662077
0.9480000000000001	0.022320680527315364
0.9490000000000001	0.022344225548968654
0.9500000000000001	0.022367770570621937
0.9510000000000001	0.022391315592275224
0.9520000000000001	0.02241486061392851
0.9530000000000001	0.022438405635581794
0.9540000000000001	0.02246195065723508
0.9550000000000001	0.022485495678888367
0.9560000000000001	0.022509040700541657
0.9570000000000001	0.022532585722194944
0.9580000000000001	0.022556130743848227
0.9590000000000001	0.022579675765501513
0.9600000000000001	0.0226032207871548
0.961	0.022626765808808083
0.962	0.02265031083046137
0.963	0.02267385585211466
0.964	0.022697400873767943
0.965	0.02272094589542123
0.966	0.022744490917074516
0.967	0.0227680359387278
0.968	0.022791580960381086
0.969	0.02281512598203437
0.97	0.022838671003687663
0.971	0.022862216025340946
0.972	0.02288576104699423
0.973	0.02290930606864752
0.974	0.022932851090300806
0.975	0.022956396111954085
0.976	0.02297994113360738
0.977	0.023003486155260666
0.978	0.02302703117691395
0.979	0.023050576198567235
0.98	0.023074121220220522
0.981	0.02309766624187381
0.982	0.0231212112635271
0.983	0.023144756285180382
0.984	0.02316830130683367
0.985	0.023191846328486955
0.986	0.02321539135014024
0.987	0.02323893637179352
0.988	0.02326248139344681
0.989	0.0232860264151001
0.99	0.023309571436753388
0.991	0.02333311645840667
0.992	0.023356661480059958
0.993	0.023380206501713244
0.994	0.023403751523366535
0.995	0.023427296545019818
0.996	0.023450841566673104
0.997	0.02347438658832639
0.998	0.023497931609979674
0.999	0.02352147663163296
