mass[GeV]	DM
0.216	0.004417356471737167
0.217	0.004437807196143359
0.218	0.004458257920549547
0.219	0.0044787086449557395
0.22	0.004499159369361929
0.221	0.00451961009376812
0.222	0.00454006081817431
0.223	0.004560511542580501
0.224	0.0045809622669866915
0.225	0.004601412991392882
0.226	0.004621863715799072
0.227	0.0046423144402052635
0.228	0.004662765164611454
0.229	0.004683215889017644
0.23	0.004703666613423835
0.231	0.004724117337830027
0.232	0.004744568062236216
0.233	0.004765018786642407
0.234	0.004785469511048599
0.23500000000000001	0.0048059202354547885
0.23600000000000002	0.004826370959860978
0.23700000000000002	0.004846821684267168
0.23800000000000002	0.00486727240867336
0.23900000000000002	0.004887723133079551
0.24000000000000002	0.00490817385748574
0.241	0.004928624581891931
0.242	0.004949075306298121
0.243	0.004969526030704312
0.244	0.004989976755110503
0.245	0.005010427479516693
0.246	0.005030878203922884
0.247	0.005051328928329075
0.248	0.005071779652735266
0.249	0.005092230377141456
0.25	0.005112681101547647
0.251	0.005133131825953838
0.252	0.005153582550360028
0.253	0.005174033274766218
0.254	0.0051944839991724095
0.255	0.0052149347235786
0.256	0.00523538544798479
0.257	0.005255836172390981
0.258	0.00527628689679717
0.259	0.005296737621203362
0.26	0.005317188345609553
0.261	0.005337639070015743
0.262	0.005358089794421934
0.263	0.005378540518828124
0.264	0.005398991243234315
0.265	0.005419441967640505
0.266	0.005439892692046697
0.267	0.005460343416452886
0.268	0.0054807941408590785
0.269	0.005501244865265268
0.27	0.005521695589671459
0.271	0.005542146314077649
0.272	0.00556259703848384
0.273	0.0055830477628900305
0.274	0.00560349848729622
0.275	0.005623949211702411
0.276	0.0056443999361086026
0.277	0.005664850660514793
0.278	0.005685301384920983
0.279	0.005705752109327174
0.28	0.005726202833733366
0.281	0.005746653558139555
0.28200000000000003	0.005767104282545746
0.28300000000000003	0.005787555006951938
0.28400000000000003	0.0058080057313581275
0.28500000000000003	0.005828456455764318
0.28600000000000003	0.005848907180170508
0.28700000000000003	0.005869357904576699
0.28800000000000003	0.00588980862898289
0.28900000000000003	0.0059102593533890795
0.29	0.00593071007779527
0.291	0.005951160802201462
0.292	0.005971611526607651
0.293	0.005992062251013841
0.294	0.006012512975420032
0.295	0.006032963699826222
0.296	0.006053414424232413
0.297	0.006073865148638604
0.298	0.006094315873044795
0.299	0.006114766597450985
0.3	0.0061352173218571756
0.301	0.006155668046263367
0.302	0.006176118770669557
0.303	0.006196569495075748
0.304	0.006217020219481938
0.305	0.006237470943888129
0.306	0.006257921668294321
0.307	0.00627837239270051
0.308	0.0062988231171067005
0.309	0.006319273841512892
0.31	0.006339724565919081
0.311	0.0063601752903252725
0.312	0.006380626014731463
0.313	0.006401076739137655
0.314	0.006421527463543844
0.315	0.006441978187950035
0.316	0.006462428912356225
0.317	0.006482879636762417
0.318	0.00650333036116861
0.319	0.0065237810855747974
0.32	0.006544231809980988
0.321	0.006564682534387177
0.322	0.006585133258793369
0.323	0.00660558398319956
0.324	0.00662603470760575
0.325	0.006646485432011941
0.326	0.006666936156418131
0.327	0.006687386880824322
0.328	0.0067078376052305145
0.329	0.006728288329636703
0.33	0.0067487390540428936
0.331	0.006769189778449085
0.332	0.006789640502855274
0.333	0.006810091227261467
0.334	0.006830541951667656
0.335	0.006850992676073847
0.336	0.0068714434004800385
0.337	0.006891894124886228
0.338	0.0069123448492924185
0.339	0.00693279557369861
0.34	0.006953246298104799
0.341	0.0069736970225109905
0.342	0.006994147746917181
0.343	0.007014598471323373
0.34400000000000003	0.007035049195729563
0.34500000000000003	0.007055499920135753
0.34600000000000003	0.007075950644541944
0.34700000000000003	0.007096401368948134
0.34800000000000003	0.007116852093354326
0.34900000000000003	0.0071373028177605154
0.35000000000000003	0.007157753542166707
0.35100000000000003	0.007178204266572896
0.35200000000000004	0.0071986549909790875
0.353	0.007219105715385276
0.354	0.007239556439791467
0.355	0.007260007164197658
0.356	0.00728045788860385
0.357	0.007300908613010039
0.358	0.00732135933741623
0.359	0.007341810061822422
0.36	0.0073622607862286115
0.361	0.007382711510634801
0.362	0.007403162235040992
0.363	0.007423612959447183
0.364	0.007444063683853373
0.365	0.0074645144082595635
0.366	0.007484965132665755
0.367	0.007505415857071947
0.368	0.007525866581478136
0.369	0.007546317305884326
0.37	0.007566768030290517
0.371	0.007587218754696708
0.372	0.0076076694791029
0.373	0.0076281202035090884
0.374	0.00764857092791528
0.375	0.007669021652321469
0.376	0.007689472376727662
0.377	0.007709923101133851
0.378	0.007730373825540042
0.379	0.007750824549946232
0.38	0.007771275274352423
0.381	0.007791725998758615
0.382	0.007812176723164805
0.383	0.007832627447570994
0.384	0.007853078171977185
0.385	0.007873528896383378
0.386	0.007893979620789566
0.387	0.007914430345195757
0.388	0.007934881069601947
0.389	0.007955331794008138
0.39	0.007975782518414328
0.391	0.00799623324282052
0.392	0.00801668396722671
0.393	0.008037134691632902
0.394	0.008057585416039093
0.395	0.008078036140445282
0.396	0.008098486864851474
0.397	0.008118937589257661
0.398	0.008139388313663854
0.399	0.008159839038070044
0.4	0.008180289762476239
0.401	0.008200740486882427
0.402	0.008221191211288618
0.403	0.008241641935694806
0.404	0.008262092660100997
0.405	0.008282543384507188
0.406	0.00830299410891338
0.40700000000000003	0.008323444833319569
0.40800000000000003	0.00834389555772576
0.40900000000000003	0.008364346282131951
0.41000000000000003	0.008384797006538143
0.41100000000000003	0.00840524773094433
0.41200000000000003	0.008425698455350522
0.41300000000000003	0.008446149179756713
0.41400000000000003	0.008466599904162904
0.41500000000000004	0.008487050628569096
0.41600000000000004	0.008507501352975285
0.41700000000000004	0.008527952077381476
0.418	0.008548402801787666
0.419	0.008568853526193857
0.42	0.008589304250600045
0.421	0.008609754975006236
0.422	0.008630205699412427
0.423	0.008650656423818619
0.424	0.008671107148224808
0.425	0.008691557872631
0.426	0.00871200859703719
0.427	0.00873245932144338
0.428	0.00875291004584957
0.429	0.008773360770255763
0.43	0.008793811494661952
0.431	0.008814262219068142
0.432	0.008834712943474333
0.433	0.008855163667880524
0.434	0.008875614392286717
0.435	0.008896065116692903
0.436	0.008916515841099095
0.437	0.008936966565505286
0.438	0.008957417289911479
0.439	0.008977868014317667
0.44	0.008998318738723858
0.441	0.009018769463130048
0.442	0.00903922018753624
0.443	0.009059670911942428
0.444	0.00908012163634862
0.445	0.009100572360754811
0.446	0.009121023085161002
0.447	0.009141473809567193
0.448	0.009161924533973383
0.449	0.009182375258379576
0.45	0.009202825982785764
0.451	0.009223276707191955
0.452	0.009243727431598145
0.453	0.009264178156004338
0.454	0.009284628880410527
0.455	0.009305079604816718
0.456	0.009325530329222908
0.457	0.009345981053629097
0.458	0.009366431778035289
0.459	0.009386882502441478
0.46	0.00940733322684767
0.461	0.00942778395125386
0.462	0.009448234675660054
0.463	0.009468685400066243
0.464	0.009489136124472433
0.465	0.009509586848878622
0.466	0.009530037573284814
0.467	0.009550488297691005
0.468	0.009570939022097198
0.46900000000000003	0.009591389746503386
0.47000000000000003	0.009611840470909577
0.47100000000000003	0.009632291195315768
0.47200000000000003	0.009652741919721956
0.47300000000000003	0.009673192644128147
0.47400000000000003	0.009693643368534337
0.47500000000000003	0.00971409409294053
0.47600000000000003	0.00973454481734672
0.47700000000000004	0.00975499554175291
0.47800000000000004	0.009775446266159102
0.47900000000000004	0.009795896990565293
0.48000000000000004	0.00981634771497148
0.481	0.009836798439377672
0.482	0.009857249163783862
0.483	0.009877699888190053
0.484	0.009898150612596242
0.485	0.009918601337002435
0.486	0.009939052061408623
0.487	0.009959502785814818
0.488	0.009979953510221006
0.489	0.010000404234627195
0.49	0.010020854959033387
0.491	0.01004130568343958
0.492	0.010061756407845767
0.493	0.010082207132251959
0.494	0.01010265785665815
0.495	0.010123108581064341
0.496	0.010143559305470532
0.497	0.010164010029876722
0.498	0.010184460754282912
0.499	0.010204911478689103
0.5	0.010225362203095294
0.501	0.010245812927501482
0.502	0.010266263651907677
0.503	0.010286714376313866
0.504	0.010307165100720056
0.505	0.010327615825126245
0.506	0.010348066549532436
0.507	0.010368517273938628
0.508	0.010388967998344819
0.509	0.010409418722751008
0.51	0.0104298694471572
0.511	0.010450320171563391
0.512	0.01047077089596958
0.513	0.01049122162037577
0.514	0.010511672344781961
0.515	0.010532123069188153
0.516	0.01055257379359434
0.517	0.010573024518000533
0.518	0.010593475242406725
0.519	0.010613925966812914
0.52	0.010634376691219105
0.521	0.0106548274156253
0.522	0.010675278140031486
0.523	0.010695728864437678
0.524	0.010716179588843869
0.525	0.010736630313250058
0.526	0.010757081037656248
0.527	0.010777531762062439
0.528	0.01079798248646863
0.529	0.01081843321087482
0.53	0.01083888393528101
0.531	0.0108593346596872
0.532	0.010879785384093394
0.533	0.010900236108499583
0.534	0.010920686832905773
0.535	0.010941137557311964
0.536	0.010961588281718157
0.537	0.010982039006124345
0.538	0.011002489730530536
0.539	0.011022940454936727
0.54	0.011043391179342919
0.541	0.011063841903749108
0.542	0.011084292628155298
0.543	0.011104743352561489
0.544	0.01112519407696768
0.545	0.011145644801373873
0.546	0.011166095525780061
0.547	0.011186546250186252
0.548	0.01120699697459244
0.549	0.011227447698998633
0.55	0.011247898423404823
0.551	0.011268349147811016
0.552	0.011288799872217205
0.553	0.011309250596623396
0.554	0.011329701321029586
0.555	0.011350152045435777
0.556	0.011370602769841967
0.557	0.011391053494248158
0.558	0.011411504218654347
0.559	0.011431954943060539
0.56	0.011452405667466732
0.561	0.011472856391872921
0.562	0.01149330711627911
0.5630000000000001	0.0115137578406853
0.5640000000000001	0.011534208565091492
0.5650000000000001	0.011554659289497683
0.5660000000000001	0.011575110013903876
0.5670000000000001	0.011595560738310064
0.5680000000000001	0.011616011462716255
0.5690000000000001	0.011636462187122446
0.5700000000000001	0.011656912911528636
0.5710000000000001	0.011677363635934825
0.5720000000000001	0.011697814360341017
0.5730000000000001	0.011718265084747208
0.5740000000000001	0.011738715809153397
0.5750000000000001	0.011759166533559592
0.5760000000000001	0.01177961725796578
0.5770000000000001	0.011800067982371973
0.578	0.011820518706778157
0.579	0.011840969431184348
0.58	0.01186142015559054
0.581	0.011881870879996731
0.582	0.011902321604402924
0.583	0.01192277232880911
0.584	0.011943223053215301
0.585	0.011963673777621493
0.586	0.011984124502027682
0.587	0.012004575226433873
0.588	0.012025025950840065
0.589	0.012045476675246256
0.59	0.012065927399652444
0.591	0.012086378124058638
0.592	0.012106828848464826
0.593	0.01212727957287102
0.594	0.012147730297277209
0.595	0.012168181021683398
0.596	0.01218863174608959
0.597	0.01220908247049578
0.598	0.01222953319490197
0.599	0.01224998391930816
0.6	0.012270434643714351
0.601	0.012290885368120542
0.602	0.012311336092526734
0.603	0.012331786816932923
0.604	0.012352237541339114
0.605	0.012372688265745304
0.606	0.012393138990151495
0.607	0.012413589714557685
0.608	0.012434040438963876
0.609	0.012454491163370067
0.61	0.012474941887776259
0.611	0.012495392612182448
0.612	0.012515843336588643
0.613	0.012536294060994829
0.614	0.01255674478540102
0.615	0.01257719550980721
0.616	0.012597646234213401
0.617	0.012618096958619592
0.618	0.012638547683025783
0.619	0.012658998407431973
0.62	0.012679449131838163
0.621	0.012699899856244359
0.622	0.012720350580650545
0.623	0.012740801305056735
0.624	0.012761252029462926
0.625	0.012781702753869117
0.626	0.01280215347827531
0.627	0.0128226042026815
0.628	0.012843054927087687
0.629	0.012863505651493879
0.63	0.01288395637590007
0.631	0.01290440710030626
0.632	0.01292485782471245
0.633	0.012945308549118646
0.634	0.012965759273524833
0.635	0.012986209997931021
0.636	0.01300666072233722
0.637	0.013027111446743404
0.638	0.013047562171149595
0.639	0.013068012895555786
0.64	0.013088463619961976
0.641	0.01310891434436817
0.642	0.013129365068774355
0.643	0.013149815793180548
0.644	0.013170266517586737
0.645	0.013190717241992929
0.646	0.01321116796639912
0.647	0.013231618690805311
0.648	0.0132520694152115
0.649	0.01327252013961769
0.65	0.013292970864023881
0.651	0.013313421588430073
0.652	0.013333872312836262
0.653	0.013354323037242453
0.654	0.013374773761648645
0.655	0.013395224486054836
0.656	0.013415675210461029
0.657	0.013436125934867219
0.658	0.013456576659273406
0.659	0.013477027383679598
0.66	0.013497478108085787
0.661	0.013517928832491978
0.662	0.01353837955689817
0.663	0.013558830281304361
0.664	0.013579281005710549
0.665	0.01359973173011674
0.666	0.013620182454522935
0.667	0.013640633178929122
0.668	0.013661083903335312
0.669	0.013681534627741503
0.67	0.013701985352147695
0.671	0.013722436076553888
0.672	0.013742886800960077
0.673	0.013763337525366265
0.674	0.013783788249772456
0.675	0.013804238974178647
0.676	0.013824689698584837
0.677	0.013845140422991028
0.678	0.01386559114739722
0.679	0.013886041871803409
0.68	0.013906492596209599
0.681	0.013926943320615793
0.682	0.013947394045021981
0.683	0.013967844769428176
0.684	0.013988295493834362
0.685	0.014008746218240553
0.686	0.014029196942646746
0.687	0.014049647667052937
0.6880000000000001	0.014070098391459125
0.6890000000000001	0.014090549115865315
0.6900000000000001	0.014110999840271506
0.6910000000000001	0.014131450564677697
0.6920000000000001	0.014151901289083888
0.6930000000000001	0.014172352013490078
0.6940000000000001	0.014192802737896268
0.6950000000000001	0.014213253462302459
0.6960000000000001	0.014233704186708652
0.6970000000000001	0.01425415491111484
0.6980000000000001	0.014274605635521031
0.6990000000000001	0.014295056359927222
0.7000000000000001	0.014315507084333413
0.7010000000000001	0.014335957808739605
0.7020000000000001	0.014356408533145792
0.7030000000000001	0.014376859257551984
0.7040000000000001	0.014397309981958175
0.705	0.014417760706364363
0.706	0.014438211430770552
0.707	0.014458662155176744
0.708	0.014479112879582935
0.709	0.014499563603989124
0.71	0.014520014328395316
0.711	0.014540465052801507
0.712	0.0145609157772077
0.713	0.014581366501613888
0.714	0.014601817226020077
0.715	0.014622267950426268
0.716	0.01464271867483246
0.717	0.014663169399238653
0.718	0.014683620123644844
0.719	0.014704070848051032
0.72	0.014724521572457223
0.721	0.014744972296863411
0.722	0.014765423021269602
0.723	0.014785873745675793
0.724	0.014806324470081985
0.725	0.014826775194488174
0.726	0.014847225918894365
0.727	0.014867676643300557
0.728	0.014888127367706746
0.729	0.014908578092112936
0.73	0.014929028816519127
0.731	0.014949479540925318
0.732	0.01496993026533151
0.733	0.014990380989737703
0.734	0.015010831714143894
0.735	0.015031282438550082
0.736	0.015051733162956271
0.737	0.01507218388736246
0.738	0.015092634611768652
0.739	0.015113085336174843
0.74	0.015133536060581034
0.741	0.015153986784987226
0.742	0.015174437509393415
0.743	0.015194888233799605
0.744	0.0152153389582058
0.745	0.015235789682611987
0.746	0.015256240407018177
0.747	0.015276691131424368
0.748	0.01529714185583056
0.749	0.01531759258023675
0.75	0.015338043304642938
0.751	0.01535849402904913
0.752	0.015378944753455324
0.753	0.015399395477861512
0.754	0.015419846202267702
0.755	0.015440296926673893
0.756	0.015460747651080084
0.757	0.015481198375486276
0.758	0.015501649099892463
0.759	0.015522099824298656
0.76	0.015542550548704846
0.761	0.015563001273111037
0.762	0.01558345199751723
0.763	0.015603902721923418
0.764	0.01562435344632961
0.765	0.0156448041707358
0.766	0.01566525489514199
0.767	0.01568570561954818
0.768	0.01570615634395437
0.769	0.01572660706836056
0.77	0.015747057792766757
0.771	0.015767508517172943
0.772	0.015787959241579132
0.773	0.015808409965985322
0.774	0.015828860690391515
0.775	0.015849311414797704
0.776	0.015869762139203894
0.777	0.01589021286361009
0.778	0.015910663588016277
0.779	0.01593111431242247
0.78	0.015951565036828656
0.781	0.01597201576123485
0.782	0.01599246648564104
0.783	0.016012917210047228
0.784	0.01603336793445342
0.785	0.016053818658859617
0.786	0.016074269383265803
0.787	0.016094720107671993
0.788	0.016115170832078186
0.789	0.016135621556484375
0.79	0.016156072280890565
0.791	0.016176523005296754
0.792	0.016196973729702947
0.793	0.016217424454109137
0.794	0.016237875178515323
0.795	0.01625832590292152
0.796	0.01627877662732771
0.797	0.016299227351733902
0.798	0.016319678076140088
0.799	0.016340128800546277
0.8	0.016360579524952477
0.801	0.01638103024935866
0.802	0.016401480973764853
0.803	0.016421931698171043
0.804	0.016442382422577236
0.805	0.01646283314698342
0.806	0.01648328387138961
0.807	0.016503734595795804
0.808	0.016524185320201994
0.809	0.016544636044608187
0.81	0.016565086769014376
0.811	0.01658553749342057
0.812	0.01660598821782676
0.8130000000000001	0.016626438942232945
0.8140000000000001	0.016646889666639138
0.8150000000000001	0.01666734039104533
0.8160000000000001	0.01668779111545152
0.8170000000000001	0.01670824183985771
0.8180000000000001	0.016728692564263903
0.8190000000000001	0.016749143288670092
0.8200000000000001	0.016769594013076285
0.8210000000000001	0.01679004473748247
0.8220000000000001	0.01681049546188866
0.8230000000000001	0.016830946186294854
0.8240000000000001	0.016851396910701043
0.8250000000000001	0.016871847635107236
0.8260000000000001	0.016892298359513426
0.8270000000000001	0.01691274908391962
0.8280000000000001	0.01693319980832581
0.8290000000000001	0.016953650532731995
0.8300000000000001	0.01697410125713819
0.8310000000000001	0.016994551981544377
0.8320000000000001	0.01701500270595057
0.8330000000000001	0.01703545343035676
0.834	0.01705590415476295
0.835	0.01707635487916914
0.836	0.01709680560357533
0.837	0.017117256327981518
0.838	0.017137707052387714
0.839	0.0171581577767939
0.84	0.01717860850120009
0.841	0.017199059225606283
0.842	0.017219509950012472
0.843	0.017239960674418665
0.844	0.017260411398824855
0.845	0.017280862123231048
0.846	0.017301312847637237
0.847	0.017321763572043427
0.848	0.017342214296449616
0.849	0.017362665020855806
0.85	0.017383115745262
0.851	0.01740356646966819
0.852	0.01742401719407438
0.853	0.01744446791848057
0.854	0.01746491864288676
0.855	0.01748536936729295
0.856	0.01750582009169914
0.857	0.017526270816105333
0.858	0.017546721540511526
0.859	0.017567172264917715
0.86	0.017587622989323905
0.861	0.0176080737137301
0.862	0.017628524438136284
0.863	0.017648975162542473
0.864	0.017669425886948666
0.865	0.017689876611354856
0.866	0.01771032733576105
0.867	0.01773077806016724
0.868	0.017751228784573435
0.869	0.01777167950897962
0.87	0.017792130233385807
0.871	0.017812580957792
0.872	0.01783303168219819
0.873	0.017853482406604382
0.874	0.017873933131010572
0.875	0.017894383855416765
0.876	0.017914834579822958
0.877	0.017935285304229144
0.878	0.017955736028635334
0.879	0.017976186753041523
0.88	0.017996637477447716
0.881	0.018017088201853902
0.882	0.018037538926260095
0.883	0.018057989650666288
0.884	0.01807844037507248
0.885	0.01809889109947867
0.886	0.018119341823884857
0.887	0.01813979254829105
0.888	0.01816024327269724
0.889	0.018180693997103432
0.89	0.018201144721509622
0.891	0.01822159544591582
0.892	0.018242046170322004
0.893	0.018262496894728194
0.894	0.018282947619134387
0.895	0.018303398343540573
0.896	0.018323849067946766
0.897	0.018344299792352955
0.898	0.018364750516759152
0.899	0.018385201241165338
0.9	0.018405651965571528
0.901	0.01842610268997772
0.902	0.01844655341438391
0.903	0.018467004138790096
0.904	0.01848745486319629
0.905	0.018507905587602482
0.906	0.018528356312008675
0.907	0.01854880703641486
0.908	0.018569257760821054
0.909	0.018589708485227244
0.91	0.018610159209633437
0.911	0.01863060993403962
0.912	0.018651060658445816
0.913	0.01867151138285201
0.914	0.018691962107258195
0.915	0.018712412831664388
0.916	0.018732863556070577
0.917	0.01875331428047677
0.918	0.018773765004882956
0.919	0.01879421572928915
0.92	0.01881466645369534
0.921	0.018835117178101535
0.922	0.01885556790250772
0.923	0.01887601862691391
0.924	0.018896469351320107
0.925	0.018916920075726294
0.926	0.018937370800132487
0.927	0.018957821524538673
0.928	0.018978272248944866
0.929	0.018998722973351055
0.93	0.019019173697757245
0.931	0.019039624422163438
0.932	0.019060075146569627
0.933	0.019080525870975824
0.934	0.01910097659538201
0.935	0.019121427319788203
0.936	0.019141878044194396
0.937	0.01916232876860058
0.9380000000000001	0.01918277949300677
0.9390000000000001	0.01920323021741296
0.9400000000000001	0.019223680941819154
0.9410000000000001	0.019244131666225343
0.9420000000000001	0.019264582390631536
0.9430000000000001	0.019285033115037726
0.9440000000000001	0.019305483839443912
0.9450000000000001	0.019325934563850105
0.9460000000000001	0.019346385288256294
0.9470000000000001	0.019366836012662487
0.9480000000000001	0.019387286737068674
0.9490000000000001	0.01940773746147487
0.9500000000000001	0.01942818818588106
0.9510000000000001	0.019448638910287253
0.9520000000000001	0.01946908963469344
0.9530000000000001	0.019489540359099628
0.9540000000000001	0.01950999108350582
0.9550000000000001	0.01953044180791201
0.9560000000000001	0.019550892532318204
0.9570000000000001	0.019571343256724393
0.9580000000000001	0.019591793981130586
0.9590000000000001	0.019612244705536776
0.9600000000000001	0.01963269542994296
0.961	0.01965314615434915
0.962	0.019673596878755344
0.963	0.019694047603161534
0.964	0.019714498327567723
0.965	0.019734949051973916
0.966	0.019755399776380106
0.967	0.019775850500786302
0.968	0.019796301225192485
0.969	0.019816751949598678
0.97	0.01983720267400487
0.971	0.019857653398411057
0.972	0.019878104122817247
0.973	0.01989855484722344
0.974	0.019919005571629636
0.975	0.019939456296035822
0.976	0.01995990702044201
0.977	0.0199803577448482
0.978	0.02000080846925439
0.979	0.020021259193660584
0.98	0.020041709918066773
0.981	0.02006216064247297
0.982	0.02008261136687916
0.983	0.02010306209128535
0.984	0.020123512815691535
0.985	0.020143963540097735
0.986	0.020164414264503917
0.987	0.020184864988910103
0.988	0.0202053157133163
0.989	0.020225766437722493
0.99	0.020246217162128682
0.991	0.02026666788653487
0.992	0.020287118610941065
0.993	0.02030756933534725
0.994	0.020328020059753444
0.995	0.020348470784159634
