mass[GeV]	2pi	3pi	PiGamma	EtaGamma	EtaOmega	EtaPhi	PhiPi	OmegaPion	EtaPiPi	EtaPrimePiPi	4pi	6pi	KK	KKpi	KKpipi	PhiPiPi	OmPiPi	NNbar	tothad
0.514201528133405	0	3.7149337831300125e-07	7.492075396527717e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.863568774840718e-06
0.515204768154922	0	3.9179384272034075e-07	7.59030441068436e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.982098253404701e-06
0.5162080081764389	0	4.130326111558681e-07	7.689920907687227e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.102953518843095e-06
0.5172112481979558	0	4.352466035597579e-07	7.790948041533366e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.226194645093125e-06
0.5182144882194728	0	4.584740216644996e-07	7.893409430984024e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.351883452648524e-06
0.5192177282409898	0	4.827543912469666e-07	7.99732917057386e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.480083561820827e-06
0.5202209682625067	0	5.081286058104682e-07	8.102731841922172e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.61086044773264e-06
0.5212242082840237	0	5.346389717420377e-07	8.209642525355596e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.744281497097633e-06
0.5222274483055407	0	5.623292550223083e-07	8.318086811852034e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.880416066874343e-06
0.5232306883270575	0	5.912447294522921e-07	8.428090815315979e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.01933554476827e-06
0.5242339283485745	0	6.214322268011497e-07	8.539681185195694e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.161113411996844e-06
0.5252371683700914	0	6.529401876198248e-07	8.652885119453028e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.305825307072854e-06
0.5262404083916083	0	6.858187178461523e-07	8.767730377897311e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.453549095743464e-06
0.5272436484131253	0	7.201196412839264e-07	8.884245295894636e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.604364937178563e-06
0.5282468884346423	0	7.558965464135387e-07	9.002458798464963e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.758355344878502e-06
0.5292501284561593	0	7.932048719834251e-07	9.12240041477921e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.915605286762634e-06
0.5302533684776762	0	8.32101945049644e-07	9.244100293069581e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0076202238119226e-05
0.5312566084991931	0	8.726470462803498e-07	9.367589215966252e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0240236262246602e-05
0.5322598485207101	0	9.149014894453723e-07	9.492898616274606e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0407800105719978e-05
0.5332630885422269	0	9.589286759500431e-07	9.620060593207109e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0578989269157151e-05
0.5342663285637439	0	1.0047941701244115e-06	9.749107929085285e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0753902099209697e-05
0.5352695685852609	0	1.0525657707711625e-06	9.88007410652664e-06	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0932639877297803e-05
0.5362728086067778	0	1.1023135865633368e-06	1.001299332613318e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.1115306912696517e-05
0.5372760486282948	0	1.1541101137327003e-06	1.014790052469797e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.1302010638430669e-05
0.5382792886498118	0	1.2080303165956198e-06	1.0284831393946897e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.1492861710542517e-05
0.5392825286713286	0	1.2641517108992236e-06	1.0423822399833978e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.1687974110733201e-05
0.5402857686928456	0	1.3225544501315838e-06	1.0564910802408416e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.188746525254e-05
0.5412890087143625	0	1.3833214148892426e-06	1.0708134676273022e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.2091456091162266e-05
0.5422922487358794	0	1.4465383054624884e-06	1.0853532931654017e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.2300071237116504e-05
0.5432954887573964	0	1.512293737607581e-06	1.1001145336103e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.2513439073710582e-05
0.5442987287789134	0	1.5806793422097444e-06	1.1151012536852724e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.2731691879062469e-05
0.5453019688004304	0	1.6517898667922086e-06	1.1303176083849274e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.2954965950641482e-05
0.5463052088219473	0	1.725723287427424e-06	1.1457678453483835e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.318340174091126e-05
0.5473084488434643	0	1.8025809120637618e-06	1.16145630730484e-05	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.3417143985112162e-05
0.5483116888649812	0	1.8824674878980996e-06	1.1773874345940544e-05	6.923818461646403e-15	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.3656341840762463e-05
0.5493149288864981	0	1.9654913463376784e-06	1.1935657677643594e-05	2.3415275066173574e-13	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.3901149258134023e-05
0.550318168908015	0	2.0517645009575186e-06	1.2099959502509063e-05	1.1342623034922624e-12	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.4151725137728886e-05
0.551321408929532	0	2.141402785102396e-06	1.2266827311370284e-05	3.1778466366517238e-12	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.4408233274319317e-05
0.5523246489510489	0	2.2345259817797506e-06	1.243630968001573e-05	6.840844375951164e-12	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.4670842502639856e-05
0.5533278889725659	0	2.331257961175427e-06	1.2608456298553584e-05	1.2604750316482597e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.4939726864479327e-05
0.5543311289940829	0	2.4317268224745558e-06	1.2783318001698637e-05	2.095683246037115e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.5215065781005654e-05
0.5553343690155998	0	2.536065041134501e-06	1.2960946800014947e-05	3.23903545942656e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.5497044231504043e-05
0.5563376090371167	0	2.6444096215667147e-06	1.314139591214856e-05	4.7404804619497035e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.5785852938519895e-05
0.5573408490586337	0	2.756902255515906e-06	1.3324719798086317e-05	6.650612885597548e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.6081688559731077e-05
0.5583440890801505	0	2.8736894863482198e-06	1.3510974193477547e-05	9.020697254935604e-11	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.638475388679832e-05
0.5593473291016675	0	2.9949228794927343e-06	1.3700216145058092e-05	1.1902692681995992e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.6695258051477646e-05
0.5603505691231845	0	3.1207591992884835e-06	1.389250404721651e-05	1.5349278230112546e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.7013416739287293e-05
0.5613538091447015	0	3.251360592487681e-06	1.4087897679744771e-05	1.9413878972447694e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.7339452411022176e-05
0.5623570491662184	0	3.386894778733036e-06	1.4286458246817377e-05	2.415069277197086e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.7673594532478135e-05
0.5633602891877354	0	3.5275352481268585e-06	1.448824841724418e-05	2.9614717810709814e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.8016079812549146e-05
0.5643635292092523	0	3.673461466825023e-06	1.4693332366044686e-05	3.586178089721218e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.836715245067868e-05
0.5653667692307692	0	3.8248590885767255e-06	1.4901775817393555e-05	4.2948566582320276e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.8727064391636102e-05
0.5663700092522861	0	3.981920181848906e-06	1.5113646088988344e-05	5.093264711456444e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.9096075597308397e-05
0.5673732492738031	0	4.144843449964748e-06	1.532901213789408e-05	5.987251326779079e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.9474454312991504e-05
0.56837648929532	0	4.313834468295932e-06	1.554794460792003e-05	6.982760607492421e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.9862477352276712e-05
0.569379729316837	0	4.489105951510505e-06	1.5770515878587806e-05	8.085834950321422e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.0260430413593342e-05
0.570382969338354	0	4.670877990361858e-06	1.5996800115751534e-05	9.30261841077495e-10	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.066860836795447e-05
0.571386209359871	0	4.859378328089612e-06	1.6226873323933542e-05	1.0639360170155747e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.108731558804017e-05
0.5723894493813879	0	5.054842636309245e-06	1.6460813400442753e-05	1.2102418108224024e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.151686627856282e-05
0.5733926894029048	0	5.257514804376689e-06	1.669870019134404e-05	1.3698262485674171e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.1957584821969297e-05
0.5743959294244217	0	5.46764723944201e-06	1.6940615549352094e-05	1.543347974076649e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.240980613676818e-05
0.5753991694459386	0	5.685501178556703e-06	1.7186643393724217e-05	1.7314776404632478e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.2873876049921383e-05
0.5764024094674556	0	5.9113470131142756e-06	1.7436869772232e-05	1.934898313997841e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.3350151683660276e-05
0.5774056494889725	0	6.1454646262273725e-06	1.7691382925293396e-05	2.1543058908101087e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.3839001857411577e-05
0.5784088895104895	0	6.388143743581098e-06	1.795027335235195e-05	2.3904095269358376e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.4340807505459984e-05
0.5794121295320065	0	6.639684298390864e-06	1.821363388059274e-05	2.643932082244828e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.4855962111065847e-05
0.5804153695535235	0	6.900396810959838e-06	1.8481559736089297e-05	2.915610578809533e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.5384872157627944e-05
0.5814186095750403	0	7.1706027839542614e-06	1.8754148617479536e-05	3.2061966742983917e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.5927957598108096e-05
0.5824218495965573	0	7.4506351123170645e-06	1.903150077227383e-05	3.5164571510043317e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.64856523417419e-05
0.5834250896180742	0	7.740838515454969e-06	1.9313719075902168e-05	3.847174421145175e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.7058404765778282e-05
0.5844283296395911	0	8.04156997453832e-06	1.960090911361334e-05	4.199147049103016e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.7646678235200765e-05
0.5854315696611081	0	8.353199198066787e-06	1.9893179265343368e-05	4.573190291297555e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.8250951653701452e-05
0.5864348096826251	0	8.676109114396378e-06	2.0190640793676545e-05	4.97013665442214e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.8871720044727346e-05
0.587438049704142	0	9.010696362673757e-06	2.0493407935027597e-05	5.390836472802712e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.9509495134174158e-05
0.588441289725659	0	9.357371820137022e-06	2.0801597994180232e-05	5.836158505676097e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.016480597282293e-05
0.5894445297471759	0	9.71656115330646e-06	2.111533144232286e-05	6.3069905552201e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.083819958618454e-05
0.5904477697686928	0	1.0088705373332051e-05	2.1434732018730054e-05	6.804240106207059e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.153024163216831e-05
0.5914510097902097	0	1.0474261432513192e-05	2.175992683624374e-05	7.328834988192254e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.224151710374512e-05
0.5924542498117267	0	1.0873702856150113e-05	2.209104649071801e-05	7.881724061193363e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.2972631070929314e-05
0.5934574898332436	0	1.1287520366415146e-05	2.242822517459612e-05	8.463877925859479e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.372420941893713e-05
0.5944607298547606	0	1.1716222562010524e-05	2.2771600794799675e-05	9.076289659178673e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.449689964646938e-05
0.5954639698762776	0	1.2160336616836971e-05	2.3121315095116206e-05	9.719975576820641e-09	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.529137168753e-05
0.5964672098977946	0	1.2620409008248613e-05	2.3477513783282038e-05	1.0395976023265689e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.610831876755392e-05
0.5974704499193115	0	1.3097006278626936e-05	2.3840346662966208e-05	1.1105356190925124e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.694845829778407e-05
0.5984736899408284	0	1.3590715829115691e-05	2.4209967770871553e-05	1.184920696951826e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.781253280695676e-05
0.5994769299623454	0	1.410214674811072e-05	2.4586535519180712e-05	1.2628645827032459e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.870131091311846e-05
0.6004801699838622	0	1.4631930675921833e-05	2.497021284358387e-05	1.3444817723656628e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.9615588337229364e-05
0.6014834100053792	0	1.5180722707426978e-05	2.5361167357140455e-05	1.4298896060150722e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.0556188960627584e-05
0.6024866500268962	0	1.5749202334550594e-05	2.5759571510236127e-05	1.519208366218166e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.15239659284489e-05
0.6034898900484131	0	1.63380744305038e-05	2.616560275691231e-05	1.61256138022373e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.251980280121835e-05
0.6044931300699301	0	1.6948070277892844e-05	2.6579443727858653e-05	1.7100751260808438e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.3544614757012306e-05
0.6054963700914471	0	1.7579948642648165e-05	2.700128241037358e-05	1.811879342861436e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.459934984645036e-05
0.6064996101129639	0	1.823449689684877e-05	2.7431312335614317e-05	1.918107145173978e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.5684990303914825e-05
0.6075028501344809	0	1.8912532189872684e-05	2.7869732773474508e-05	2.0288951421644605e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.680255391476883e-05
0.6085060901559978	0	1.961490268232021e-05	2.8316748935444333e-05	2.144383561210865e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.7953095453376655e-05
0.6095093301775147	0	2.03424888127006e-05	2.8772572185828688e-05	2.2647163765284517e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.913770816229457e-05
0.6105125701990317	0	2.1096204647559738e-05	2.9237420261715885e-05	2.3900414429137386e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.0357525323704756e-05
0.6115158102205487	0	2.1876999292846857e-05	2.9711517502113665e-05	2.5205106348678744e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.161372190130921e-05
0.6125190502420657	0	2.268585834638558e-05	3.019509508668855e-05	2.65627999135211e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.290751623298765e-05
0.6135222902635826	0	2.35238054412914e-05	3.0688391284569925e-05	2.797509866441792e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.424017182452574e-05
0.6145255302850995	0	2.439190385013743e-05	3.119165171370454e-05	2.9443650861595227e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.561299921470357e-05
0.6155287703066165	0	2.5291258174169444e-05	3.170512961127407e-05	3.09701511178322e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.702735793656134e-05
0.6165320103281333	0	2.6223016093283068e-05	3.222908611571501e-05	3.255634209940423e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.848465855109748e-05
0.6175352503496503	0	2.7188370220096873e-05	3.276379056091253e-05	3.420401629817911e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.998636479730758e-05
0.6185384903711673	0	2.8188560038941398e-05	3.330952078316877e-05	3.591501787832734e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.15339958399885e-05
0.6195417303926842	0	2.9224873922047488e-05	3.3866563441581556e-05	3.7691244601305905e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.312912860823036e-05
0.6205449704142012	0	3.0298651258939928e-05	3.443521435250438e-05	3.9534649832973623e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.477340026127727e-05
0.6215482104357182	0	3.141128468210872e-05	3.5015778838796525e-05	4.144724463691229e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.646851076554215e-05
0.622551450457235	0	3.2564222402743e-05	3.560857209461261e-05	4.3431099958255264e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.821622559731387e-05
0.623554690478752	0	3.375897066033348e-05	3.621391956652363e-05	4.54883489025719e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.001837857575968e-05
0.624557930500269	0	3.499709629294315e-05	3.6832157351806595e-05	4.7621189114606626e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.187687483386434e-05
0.6255611705217858	0	3.6280229434624557e-05	3.7463632614790105e-05	4.9831885261956856e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.379369393467661e-05
0.6265644105433028	0	3.7610066347048726e-05	3.810870402219234e-05	5.212277162905676e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.577089314087011e-05
0.6275676505648198	0	3.898837239279839e-05	3.8767742198445006e-05	5.4496254827148904e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.781061084607055e-05
0.6285708905863368	0	4.041698515823778e-05	3.944113020205449e-05	5.6954816626259e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.991507017691853e-05
0.6295741306078537	0	4.189781773442432e-05	4.0129264024114286e-05	5.9501016915537825e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.208658277545416e-05
0.6305773706293707	0	4.3432862164798606e-05	4.0832553110148765e-05	6.21374967987137e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.432755277174608e-05
0.6315806106508876	0	4.5024193069924795e-05	4.155142090654035e-05	6.486698183179767e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.664048095829695e-05
0.6325838506724045	0	4.667397145650815e-05	4.228630543286716e-05	6.769228541061444e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.902796917478592e-05
0.6335870906939214	0	4.8384448733195e-05	4.303765988155951e-05	7.061631231618162e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.14927249270707e-05
0.6345903307154384	0	5.0157970910004413e-05	4.380595324637077e-05	7.364206242645959e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.403756621880164e-05
0.6355935707369553	0	5.1996983055664455e-05	4.459167098124843e-05	7.677263460349704e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.666542667151639e-05
0.6365968107584723	0	5.390403395732453e-05	4.539531569129366e-05	8.001123076557269e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.937936087938376e-05
0.6376000507799893	0	5.5881781042081056e-05	4.6217407857598526e-05	8.336116015451014e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001021825500598341
0.6386032908015061	0	5.7932995565587286e-05	4.7058486597868196e-05	8.682584380899123e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010507830800726447
0.6396065308230231	0	6.0060568062443755e-05	4.7919110464852285e-05	9.040881925536696e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001080700873465514
0.6406097708445401	0	6.22675141059485e-05	4.879985828474074e-05	9.411374542819033e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011116148613611743
0.641613010866057	0	6.455698037438383e-05	4.970133003782063e-05	9.794440783348492e-08	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011435625482003794
0.6426162508875739	0	6.693225105072444e-05	5.062414778383412e-05	1.0190472396858457e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011765830355852714
0.6436194909090909	0	6.939675457414535e-05	5.1568956634643745e-05	1.0599874901328723e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012107170995780239
0.6446227309306078	0	7.195407076564128e-05	5.2536425776975485e-05	1.1023068180801093e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012460072722442477
0.6456259709521248	0	7.46079383508893e-05	5.35272495482021e-05	1.1460487113568837e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012824979277022708
0.6466292109736417	0	7.736226290533926e-05	5.454214856831824e-05	1.1912582232522236e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001320235372959827
0.6476324509951586	0	8.02211252479682e-05	5.5581870931479234e-05	1.237982041955284e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013592679438364296
0.6486356910166756	0	8.318879031297385e-05	5.664719346069604e-05	1.2862685636044882e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013996461063003034
0.6496389310381926	0	8.6269716527102e-05	5.7738923029531634e-05	1.3361679691621487e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014414225635354984
0.6506421710597096	0	8.946856573736031e-05	5.885789795490235e-05	1.387732305345895e-07	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014846523692279724
